num_apps,trace,window_size_sec,allocator,cost_usd,vms
2,static/periodic,300,FFP,0.5383333333333339,76.0
2,static/periodic,300,FFP,0.5312500000000006,75.0
2,static/periodic,300,FFP,0.5383333333333339,76.0
2,static/periodic,300,FFP,0.5383333333333339,76.0
2,static/periodic,300,FFP,0.5383333333333339,76.0
2,static/periodic,300,FFP,0.5312500000000006,75.0
2,static/periodic,300,FFP,0.5312500000000006,75.0
2,static/periodic,300,FFP,0.5312500000000006,75.0
2,static/periodic,300,FFP,0.5312500000000006,75.0
2,static/periodic,300,FFP,0.5312500000000006,75.0
2,static/periodic,300,FFP,0.5312500000000006,75.0
2,static/periodic,300,FFP,0.5312500000000006,75.0
2,static/periodic,300,FFP,0.5241666666666672,74.0
2,static/periodic,300,FFP,0.5241666666666672,74.0
2,static/periodic,300,FFP,0.5170833333333339,73.0
2,static/periodic,300,FFP,0.5241666666666672,74.0
2,static/periodic,300,FFP,0.5170833333333339,73.0
2,static/periodic,300,FFP,0.5100000000000006,72.0
2,static/periodic,300,FFP,0.5170833333333339,73.0
2,static/periodic,300,FFP,0.5100000000000006,72.0
2,static/periodic,300,FFP,0.5100000000000006,72.0
2,static/periodic,300,FFP,0.5029166666666672,71.0
2,static/periodic,300,FFP,0.49583333333333385,70.0
2,static/periodic,300,FFP,0.49583333333333385,70.0
2,static/periodic,300,FFP,0.4887500000000005,69.0
2,static/periodic,300,FFP,0.4887500000000005,69.0
2,static/periodic,300,FFP,0.4816666666666672,68.0
2,static/periodic,300,FFP,0.46750000000000047,66.0
2,static/periodic,300,FFP,0.46750000000000047,66.0
2,static/periodic,300,FFP,0.4533333333333338,64.0
2,static/periodic,300,FFP,0.4533333333333338,64.0
2,static/periodic,300,FFP,0.4533333333333338,64.0
2,static/periodic,300,FFP,0.4462500000000004,63.0
2,static/periodic,300,FFP,0.4391666666666671,62.0
2,static/periodic,300,FFP,0.4391666666666671,62.0
2,static/periodic,300,FFP,0.43208333333333376,61.0
2,static/periodic,300,FFP,0.42500000000000043,60.0
2,static/periodic,300,FFP,0.43208333333333376,61.0
2,static/periodic,300,FFP,0.41791666666666705,59.0
2,static/periodic,300,FFP,0.41791666666666705,59.0
2,static/periodic,300,FFP,0.4108333333333337,58.0
2,static/periodic,300,FFP,0.4037500000000004,57.0
2,static/periodic,300,FFP,0.39666666666666706,56.0
2,static/periodic,300,FFP,0.38250000000000034,54.0
2,static/periodic,300,FFP,0.38250000000000034,54.0
2,static/periodic,300,FFP,0.375416666666667,53.0
2,static/periodic,300,FFP,0.375416666666667,53.0
2,static/periodic,300,FFP,0.38250000000000034,54.0
2,static/periodic,300,FFP,0.3612500000000003,51.0
2,static/periodic,300,FFP,0.3612500000000003,51.0
2,static/periodic,300,FFP,0.35416666666666696,50.0
2,static/periodic,300,FFP,0.35416666666666696,50.0
2,static/periodic,300,FFP,0.34708333333333363,49.0
2,static/periodic,300,FFP,0.34000000000000025,48.0
2,static/periodic,300,FFP,0.34000000000000025,48.0
2,static/periodic,300,FFP,0.3329166666666669,47.0
2,static/periodic,300,FFP,0.3329166666666669,47.0
2,static/periodic,300,FFP,0.3329166666666669,47.0
2,static/periodic,300,FFP,0.3258333333333336,46.0
2,static/periodic,300,FFP,0.31875000000000026,45.0
2,static/periodic,300,FFP,0.31875000000000026,45.0
2,static/periodic,300,FFP,0.31875000000000026,45.0
2,static/periodic,300,FFP,0.31166666666666687,44.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.31166666666666687,44.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.31166666666666687,44.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.31166666666666687,44.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.31166666666666687,44.0
2,static/periodic,300,FFP,0.31875000000000026,45.0
2,static/periodic,300,FFP,0.31875000000000026,45.0
2,static/periodic,300,FFP,0.3258333333333336,46.0
2,static/periodic,300,FFP,0.3329166666666669,47.0
2,static/periodic,300,FFP,0.3258333333333336,46.0
2,static/periodic,300,FFP,0.3329166666666669,47.0
2,static/periodic,300,FFP,0.34000000000000025,48.0
2,static/periodic,300,FFP,0.34000000000000025,48.0
2,static/periodic,300,FFP,0.34708333333333363,49.0
2,static/periodic,300,FFP,0.3612500000000003,51.0
2,static/periodic,300,FFP,0.35416666666666696,50.0
2,static/periodic,300,FFP,0.3612500000000003,51.0
2,static/periodic,300,FFP,0.3612500000000003,51.0
2,static/periodic,300,FFP,0.3683333333333336,52.0
2,static/periodic,300,FFP,0.375416666666667,53.0
2,static/periodic,300,FFP,0.38250000000000034,54.0
2,static/periodic,300,FFP,0.38250000000000034,54.0
2,static/periodic,300,FFP,0.38250000000000034,54.0
2,static/periodic,300,FFP,0.4037500000000004,57.0
2,static/periodic,300,FFP,0.4037500000000004,57.0
2,static/periodic,300,FFP,0.4108333333333337,58.0
2,static/periodic,300,FFP,0.4108333333333337,58.0
2,static/periodic,300,FFP,0.41791666666666705,59.0
2,static/periodic,300,FFP,0.41791666666666705,59.0
2,static/periodic,300,FFP,0.43208333333333376,61.0
2,static/periodic,300,FFP,0.43208333333333376,61.0
2,static/periodic,300,FFP,0.4391666666666671,62.0
2,static/periodic,300,FFP,0.4462500000000004,63.0
2,static/periodic,300,FFP,0.4533333333333338,64.0
2,static/periodic,300,FFP,0.4533333333333338,64.0
2,static/periodic,300,FFP,0.46041666666666714,65.0
2,static/periodic,300,FFP,0.46041666666666714,65.0
2,static/periodic,300,FFP,0.4745833333333338,67.0
2,static/periodic,300,FFP,0.4816666666666672,68.0
2,static/periodic,300,FFP,0.4816666666666672,68.0
2,static/periodic,300,FFP,0.4887500000000005,69.0
2,static/periodic,300,FFP,0.49583333333333385,70.0
2,static/periodic,300,FFP,0.49583333333333385,70.0
2,static/periodic,300,FFP,0.49583333333333385,70.0
2,static/periodic,300,FFP,0.5029166666666672,71.0
2,static/periodic,300,FFP,0.5029166666666672,71.0
2,static/periodic,300,FFP,0.5100000000000006,72.0
2,static/periodic,300,FFP,0.5100000000000006,72.0
2,static/periodic,300,FFP,0.5170833333333339,73.0
2,static/periodic,300,FFP,0.5170833333333339,73.0
2,static/periodic,300,FFP,0.5170833333333339,73.0
2,static/periodic,300,FFP,0.5241666666666672,74.0
2,static/periodic,300,FFP,0.5241666666666672,74.0
2,static/periodic,300,FFP,0.5241666666666672,74.0
2,static/periodic,300,FFP,0.5312500000000006,75.0
2,static/periodic,300,FFP,0.5312500000000006,75.0
2,static/periodic,300,FFP,0.5383333333333339,76.0
2,static/periodic,300,FFP,0.5383333333333339,76.0
2,static/periodic,300,FFP,0.5383333333333339,76.0
2,static/periodic,300,FFP,0.5312500000000006,75.0
2,static/periodic,300,FFP,0.5383333333333339,76.0
2,static/periodic,300,FFP,0.5383333333333339,76.0
2,static/periodic,300,FFP,0.5383333333333339,76.0
2,static/periodic,300,FFP,0.5312500000000006,75.0
2,static/periodic,300,FFP,0.5312500000000006,75.0
2,static/periodic,300,FFP,0.5312500000000006,75.0
2,static/periodic,300,FFP,0.5383333333333339,76.0
2,static/periodic,300,FFP,0.5383333333333339,76.0
2,static/periodic,300,FFP,0.5383333333333339,76.0
2,static/periodic,300,FFP,0.5383333333333339,76.0
2,static/periodic,300,FFP,0.5312500000000006,75.0
2,static/periodic,300,FFP,0.5312500000000006,75.0
2,static/periodic,300,FFP,0.5241666666666672,74.0
2,static/periodic,300,FFP,0.5241666666666672,74.0
2,static/periodic,300,FFP,0.5241666666666672,74.0
2,static/periodic,300,FFP,0.5241666666666672,74.0
2,static/periodic,300,FFP,0.5170833333333339,73.0
2,static/periodic,300,FFP,0.5170833333333339,73.0
2,static/periodic,300,FFP,0.5100000000000006,72.0
2,static/periodic,300,FFP,0.5170833333333339,73.0
2,static/periodic,300,FFP,0.5100000000000006,72.0
2,static/periodic,300,FFP,0.5029166666666672,71.0
2,static/periodic,300,FFP,0.5029166666666672,71.0
2,static/periodic,300,FFP,0.49583333333333385,70.0
2,static/periodic,300,FFP,0.4887500000000005,69.0
2,static/periodic,300,FFP,0.4887500000000005,69.0
2,static/periodic,300,FFP,0.4816666666666672,68.0
2,static/periodic,300,FFP,0.46750000000000047,66.0
2,static/periodic,300,FFP,0.46750000000000047,66.0
2,static/periodic,300,FFP,0.46750000000000047,66.0
2,static/periodic,300,FFP,0.4533333333333338,64.0
2,static/periodic,300,FFP,0.4533333333333338,64.0
2,static/periodic,300,FFP,0.4533333333333338,64.0
2,static/periodic,300,FFP,0.4462500000000004,63.0
2,static/periodic,300,FFP,0.4391666666666671,62.0
2,static/periodic,300,FFP,0.43208333333333376,61.0
2,static/periodic,300,FFP,0.43208333333333376,61.0
2,static/periodic,300,FFP,0.42500000000000043,60.0
2,static/periodic,300,FFP,0.42500000000000043,60.0
2,static/periodic,300,FFP,0.4108333333333337,58.0
2,static/periodic,300,FFP,0.4108333333333337,58.0
2,static/periodic,300,FFP,0.4037500000000004,57.0
2,static/periodic,300,FFP,0.39666666666666706,56.0
2,static/periodic,300,FFP,0.39666666666666706,56.0
2,static/periodic,300,FFP,0.38250000000000034,54.0
2,static/periodic,300,FFP,0.375416666666667,53.0
2,static/periodic,300,FFP,0.3683333333333336,52.0
2,static/periodic,300,FFP,0.3683333333333336,52.0
2,static/periodic,300,FFP,0.3683333333333336,52.0
2,static/periodic,300,FFP,0.3612500000000003,51.0
2,static/periodic,300,FFP,0.35416666666666696,50.0
2,static/periodic,300,FFP,0.35416666666666696,50.0
2,static/periodic,300,FFP,0.34000000000000025,48.0
2,static/periodic,300,FFP,0.34000000000000025,48.0
2,static/periodic,300,FFP,0.34000000000000025,48.0
2,static/periodic,300,FFP,0.3329166666666669,47.0
2,static/periodic,300,FFP,0.3329166666666669,47.0
2,static/periodic,300,FFP,0.3258333333333336,46.0
2,static/periodic,300,FFP,0.3258333333333336,46.0
2,static/periodic,300,FFP,0.31875000000000026,45.0
2,static/periodic,300,FFP,0.31875000000000026,45.0
2,static/periodic,300,FFP,0.31166666666666687,44.0
2,static/periodic,300,FFP,0.31166666666666687,44.0
2,static/periodic,300,FFP,0.31166666666666687,44.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.2904166666666669,41.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.30458333333333354,43.0
2,static/periodic,300,FFP,0.31166666666666687,44.0
2,static/periodic,300,FFP,0.31166666666666687,44.0
2,static/periodic,300,FFP,0.31875000000000026,45.0
2,static/periodic,300,FFP,0.31166666666666687,44.0
2,static/periodic,300,FFP,0.31875000000000026,45.0
2,static/periodic,300,FFP,0.3258333333333336,46.0
2,static/periodic,300,FFP,0.3258333333333336,46.0
2,static/periodic,300,FFP,0.3329166666666669,47.0
2,static/periodic,300,FFP,0.34000000000000025,48.0
2,static/periodic,300,FFP,0.34000000000000025,48.0
2,static/periodic,300,FFP,0.34000000000000025,48.0
2,static/periodic,300,FFP,0.34708333333333363,49.0
2,static/periodic,300,FFP,0.35416666666666696,50.0
2,static/periodic,300,FFP,0.35416666666666696,50.0
2,static/periodic,300,FFP,0.3612500000000003,51.0
2,static/periodic,300,FFP,0.3683333333333336,52.0
2,static/periodic,300,FFP,0.3683333333333336,52.0
2,static/periodic,300,FFP,0.3683333333333336,52.0
2,static/periodic,300,FFP,0.375416666666667,53.0
2,static/periodic,300,FFP,0.375416666666667,53.0
2,static/periodic,300,FFP,0.39666666666666706,56.0
2,static/periodic,300,FFP,0.39666666666666706,56.0
2,static/periodic,300,FFP,0.4037500000000004,57.0
2,static/periodic,300,FFP,0.4108333333333337,58.0
2,static/periodic,300,FFP,0.4108333333333337,58.0
2,static/periodic,900,conlloovia,1.1474999999999997,18.0
2,static/periodic,900,conlloovia,1.1899999999999997,19.0
2,static/periodic,900,conlloovia,1.2324999999999997,21.0
2,static/periodic,900,conlloovia,1.2749999999999997,20.0
2,static/periodic,900,conlloovia,1.3174999999999997,20.0
2,static/periodic,900,conlloovia,1.3387499999999999,20.0
2,static/periodic,900,conlloovia,1.3599999999999997,21.0
2,static/periodic,900,conlloovia,1.4024999999999996,22.0
2,static/periodic,900,conlloovia,1.4237499999999996,25.0
2,static/periodic,900,conlloovia,1.4449999999999996,23.0
2,static/periodic,900,conlloovia,1.4449999999999996,23.0
2,static/periodic,900,conlloovia,1.4662499999999996,24.0
2,static/periodic,900,conlloovia,1.4662499999999996,24.0
2,static/periodic,900,conlloovia,1.4449999999999996,23.0
2,static/periodic,900,conlloovia,1.4449999999999996,23.0
2,static/periodic,900,conlloovia,1.4237499999999996,25.0
2,static/periodic,900,conlloovia,1.4024999999999996,22.0
2,static/periodic,900,conlloovia,1.3812499999999996,23.0
2,static/periodic,900,conlloovia,1.3599999999999997,21.0
2,static/periodic,900,conlloovia,1.3174999999999997,20.0
2,static/periodic,900,conlloovia,1.2749999999999997,20.0
2,static/periodic,900,conlloovia,1.2324999999999997,21.0
2,static/periodic,900,conlloovia,1.1899999999999997,19.0
2,static/periodic,900,conlloovia,1.1474999999999997,20.0
2,static/periodic,900,conlloovia,1.1049999999999998,16.0
2,static/periodic,900,conlloovia,1.0625,15.0
2,static/periodic,900,conlloovia,1.0199999999999998,25.0
2,static/periodic,900,conlloovia,0.9774999999999998,17.0
2,static/periodic,900,conlloovia,0.9349999999999998,16.0
2,static/periodic,900,conlloovia,0.8925,13.0
2,static/periodic,900,conlloovia,0.8712499999999999,15.0
2,static/periodic,900,conlloovia,0.8499999999999999,12.0
2,static/periodic,900,conlloovia,0.8075,11.0
2,static/periodic,900,conlloovia,0.78625,12.0
2,static/periodic,900,conlloovia,0.78625,12.0
2,static/periodic,900,conlloovia,0.78625,12.0
2,static/periodic,900,conlloovia,0.78625,12.0
2,static/periodic,900,conlloovia,0.78625,12.0
2,static/periodic,900,conlloovia,0.8075,11.0
2,static/periodic,900,conlloovia,0.8075,11.0
2,static/periodic,900,conlloovia,0.8499999999999999,12.0
2,static/periodic,900,conlloovia,0.8712499999999999,15.0
2,static/periodic,900,conlloovia,0.8925,13.0
2,static/periodic,900,conlloovia,0.9349999999999998,16.0
2,static/periodic,900,conlloovia,0.9774999999999998,17.0
2,static/periodic,900,conlloovia,1.0199999999999998,24.0
2,static/periodic,900,conlloovia,1.0625,15.0
2,static/periodic,900,conlloovia,1.1049999999999998,16.0
2,static/periodic,900,conlloovia,1.1474999999999997,20.0
2,static/periodic,900,conlloovia,1.1899999999999997,19.0
2,static/periodic,900,conlloovia,1.2324999999999997,21.0
2,static/periodic,900,conlloovia,1.2749999999999997,20.0
2,static/periodic,900,conlloovia,1.3174999999999997,20.0
2,static/periodic,900,conlloovia,1.3599999999999997,21.0
2,static/periodic,900,conlloovia,1.3812499999999996,23.0
2,static/periodic,900,conlloovia,1.4024999999999996,22.0
2,static/periodic,900,conlloovia,1.4237499999999996,25.0
2,static/periodic,900,conlloovia,1.4449999999999996,23.0
2,static/periodic,900,conlloovia,1.4662499999999996,24.0
2,static/periodic,900,conlloovia,1.4662499999999996,24.0
2,static/periodic,900,conlloovia,1.4449999999999996,23.0
2,static/periodic,900,conlloovia,1.4662499999999996,24.0
2,static/periodic,900,conlloovia,1.4449999999999996,23.0
2,static/periodic,900,conlloovia,1.4237499999999996,25.0
2,static/periodic,900,conlloovia,1.4024999999999996,22.0
2,static/periodic,900,conlloovia,1.3812499999999996,23.0
2,static/periodic,900,conlloovia,1.3599999999999997,21.0
2,static/periodic,900,conlloovia,1.2962499999999997,20.0
2,static/periodic,900,conlloovia,1.2749999999999997,20.0
2,static/periodic,900,conlloovia,1.2324999999999997,21.0
2,static/periodic,900,conlloovia,1.1899999999999997,19.0
2,static/periodic,900,conlloovia,1.1474999999999997,18.0
2,static/periodic,900,conlloovia,1.1049999999999998,16.0
2,static/periodic,900,conlloovia,1.0625,15.0
2,static/periodic,900,conlloovia,1.0199999999999998,24.0
2,static/periodic,900,conlloovia,0.9774999999999998,17.0
2,static/periodic,900,conlloovia,0.9349999999999998,16.0
2,static/periodic,900,conlloovia,0.8925,13.0
2,static/periodic,900,conlloovia,0.8712499999999999,15.0
2,static/periodic,900,conlloovia,0.82875,13.0
2,static/periodic,900,conlloovia,0.8075,11.0
2,static/periodic,900,conlloovia,0.8075,11.0
2,static/periodic,900,conlloovia,0.78625,12.0
2,static/periodic,900,conlloovia,0.78625,12.0
2,static/periodic,900,conlloovia,0.78625,12.0
2,static/periodic,900,conlloovia,0.8075,11.0
2,static/periodic,900,conlloovia,0.8075,11.0
2,static/periodic,900,conlloovia,0.8075,11.0
2,static/periodic,900,conlloovia,0.8499999999999999,12.0
2,static/periodic,900,conlloovia,0.8712499999999999,15.0
2,static/periodic,900,conlloovia,0.91375,15.0
2,static/periodic,900,conlloovia,0.9349999999999998,16.0
2,static/periodic,900,conlloovia,0.9774999999999998,17.0
2,static/periodic,900,conlloovia,0.9987499999999998,18.0
2,static/periodic,900,conlloovia,1.0625,15.0
2,static/periodic,900,conlloovia,1.1049999999999998,16.0
2,static/periodic,900,FFC,1.275,15.0
2,static/periodic,900,FFC,1.3175,16.0
2,static/periodic,900,FFC,1.3599999999999999,16.0
2,static/periodic,900,FFC,1.4024999999999999,17.0
2,static/periodic,900,FFC,1.4662499999999998,18.0
2,static/periodic,900,FFC,1.4874999999999998,18.0
2,static/periodic,900,FFC,1.5299999999999998,18.0
2,static/periodic,900,FFC,1.5512499999999998,19.0
2,static/periodic,900,FFC,1.5724999999999996,19.0
2,static/periodic,900,FFC,1.6149999999999995,19.0
2,static/periodic,900,FFC,1.6149999999999995,19.0
2,static/periodic,900,FFC,1.6149999999999995,19.0
2,static/periodic,900,FFC,1.6149999999999995,19.0
2,static/periodic,900,FFC,1.6149999999999995,19.0
2,static/periodic,900,FFC,1.6149999999999995,19.0
2,static/periodic,900,FFC,1.5724999999999996,19.0
2,static/periodic,900,FFC,1.5512499999999998,19.0
2,static/periodic,900,FFC,1.5299999999999998,18.0
2,static/periodic,900,FFC,1.5299999999999998,18.0
2,static/periodic,900,FFC,1.4662499999999998,18.0
2,static/periodic,900,FFC,1.4024999999999999,17.0
2,static/periodic,900,FFC,1.3599999999999999,16.0
2,static/periodic,900,FFC,1.3175,16.0
2,static/periodic,900,FFC,1.275,15.0
2,static/periodic,900,FFC,1.2325,15.0
2,static/periodic,900,FFC,1.1900000000000002,14.0
2,static/periodic,900,FFC,1.1262500000000002,14.0
2,static/periodic,900,FFC,1.1050000000000002,13.0
2,static/periodic,900,FFC,1.0412500000000002,13.0
2,static/periodic,900,FFC,1.0200000000000002,12.0
2,static/periodic,900,FFC,0.9775,12.0
2,static/periodic,900,FFC,0.9562500000000002,12.0
2,static/periodic,900,FFC,0.9350000000000002,11.0
2,static/periodic,900,FFC,0.8712500000000001,11.0
2,static/periodic,900,FFC,0.8712500000000001,11.0
2,static/periodic,900,FFC,0.8712500000000001,11.0
2,static/periodic,900,FFC,0.8712500000000001,11.0
2,static/periodic,900,FFC,0.8712500000000001,11.0
2,static/periodic,900,FFC,0.9350000000000002,11.0
2,static/periodic,900,FFC,0.9350000000000002,11.0
2,static/periodic,900,FFC,0.9562500000000002,12.0
2,static/periodic,900,FFC,0.9775,12.0
2,static/periodic,900,FFC,1.0200000000000002,12.0
2,static/periodic,900,FFC,1.0412500000000002,13.0
2,static/periodic,900,FFC,1.1050000000000002,13.0
2,static/periodic,900,FFC,1.1262500000000002,14.0
2,static/periodic,900,FFC,1.1900000000000002,14.0
2,static/periodic,900,FFC,1.2325,15.0
2,static/periodic,900,FFC,1.275,15.0
2,static/periodic,900,FFC,1.3175,16.0
2,static/periodic,900,FFC,1.3599999999999999,16.0
2,static/periodic,900,FFC,1.4024999999999999,17.0
2,static/periodic,900,FFC,1.4662499999999998,18.0
2,static/periodic,900,FFC,1.5299999999999998,18.0
2,static/periodic,900,FFC,1.5299999999999998,18.0
2,static/periodic,900,FFC,1.5512499999999998,19.0
2,static/periodic,900,FFC,1.5724999999999996,19.0
2,static/periodic,900,FFC,1.6149999999999995,19.0
2,static/periodic,900,FFC,1.6149999999999995,19.0
2,static/periodic,900,FFC,1.6149999999999995,19.0
2,static/periodic,900,FFC,1.6149999999999995,19.0
2,static/periodic,900,FFC,1.6149999999999995,19.0
2,static/periodic,900,FFC,1.6149999999999995,19.0
2,static/periodic,900,FFC,1.5724999999999996,19.0
2,static/periodic,900,FFC,1.5512499999999998,19.0
2,static/periodic,900,FFC,1.5299999999999998,18.0
2,static/periodic,900,FFC,1.5299999999999998,18.0
2,static/periodic,900,FFC,1.4449999999999998,17.0
2,static/periodic,900,FFC,1.4024999999999999,17.0
2,static/periodic,900,FFC,1.3599999999999999,16.0
2,static/periodic,900,FFC,1.3175,16.0
2,static/periodic,900,FFC,1.275,15.0
2,static/periodic,900,FFC,1.2325,15.0
2,static/periodic,900,FFC,1.1900000000000002,14.0
2,static/periodic,900,FFC,1.1262500000000002,14.0
2,static/periodic,900,FFC,1.1050000000000002,13.0
2,static/periodic,900,FFC,1.0412500000000002,13.0
2,static/periodic,900,FFC,1.0200000000000002,12.0
2,static/periodic,900,FFC,0.9775,12.0
2,static/periodic,900,FFC,0.9350000000000002,11.0
2,static/periodic,900,FFC,0.9350000000000002,11.0
2,static/periodic,900,FFC,0.9350000000000002,11.0
2,static/periodic,900,FFC,0.8712500000000001,11.0
2,static/periodic,900,FFC,0.8712500000000001,11.0
2,static/periodic,900,FFC,0.8712500000000001,11.0
2,static/periodic,900,FFC,0.9350000000000002,11.0
2,static/periodic,900,FFC,0.9350000000000002,11.0
2,static/periodic,900,FFC,0.9350000000000002,11.0
2,static/periodic,900,FFC,0.9562500000000002,12.0
2,static/periodic,900,FFC,0.9775,12.0
2,static/periodic,900,FFC,1.0200000000000002,12.0
2,static/periodic,900,FFC,1.0412500000000002,13.0
2,static/periodic,900,FFC,1.1050000000000002,13.0
2,static/periodic,900,FFC,1.1050000000000002,13.0
2,static/periodic,900,FFC,1.1900000000000002,14.0
2,static/periodic,900,FFC,1.2325,15.0
2,static/periodic,900,FFP,1.275,60.0
2,static/periodic,900,FFP,1.3175000000000001,62.0
2,static/periodic,900,FFP,1.3600000000000003,64.0
2,static/periodic,900,FFP,1.4025000000000005,66.0
2,static/periodic,900,FFP,1.466250000000001,69.0
2,static/periodic,900,FFP,1.487500000000001,70.0
2,static/periodic,900,FFP,1.508750000000001,71.0
2,static/periodic,900,FFP,1.5512500000000011,73.0
2,static/periodic,900,FFP,1.5725000000000013,74.0
2,static/periodic,900,FFP,1.5937500000000013,75.0
2,static/periodic,900,FFP,1.5937500000000013,75.0
2,static/periodic,900,FFP,1.6150000000000015,76.0
2,static/periodic,900,FFP,1.6150000000000015,76.0
2,static/periodic,900,FFP,1.5937500000000013,75.0
2,static/periodic,900,FFP,1.5937500000000013,75.0
2,static/periodic,900,FFP,1.5725000000000013,74.0
2,static/periodic,900,FFP,1.5512500000000011,73.0
2,static/periodic,900,FFP,1.5300000000000011,72.0
2,static/periodic,900,FFP,1.508750000000001,71.0
2,static/periodic,900,FFP,1.466250000000001,69.0
2,static/periodic,900,FFP,1.4025000000000005,66.0
2,static/periodic,900,FFP,1.3600000000000003,64.0
2,static/periodic,900,FFP,1.3175000000000001,62.0
2,static/periodic,900,FFP,1.275,60.0
2,static/periodic,900,FFP,1.2324999999999997,58.0
2,static/periodic,900,FFP,1.1899999999999995,56.0
2,static/periodic,900,FFP,1.1262499999999993,53.0
2,static/periodic,900,FFP,1.083749999999999,51.0
2,static/periodic,900,FFP,1.0412499999999991,49.0
2,static/periodic,900,FFP,0.9987499999999992,47.0
2,static/periodic,900,FFP,0.9774999999999993,46.0
2,static/periodic,900,FFP,0.9562499999999993,45.0
2,static/periodic,900,FFP,0.9137499999999993,43.0
2,static/periodic,900,FFP,0.8712499999999994,41.0
2,static/periodic,900,FFP,0.8712499999999994,41.0
2,static/periodic,900,FFP,0.8712499999999994,41.0
2,static/periodic,900,FFP,0.8712499999999994,41.0
2,static/periodic,900,FFP,0.8712499999999994,41.0
2,static/periodic,900,FFP,0.9137499999999993,43.0
2,static/periodic,900,FFP,0.9137499999999993,43.0
2,static/periodic,900,FFP,0.9562499999999993,45.0
2,static/periodic,900,FFP,0.9774999999999993,46.0
2,static/periodic,900,FFP,0.9987499999999992,47.0
2,static/periodic,900,FFP,1.0412499999999991,49.0
2,static/periodic,900,FFP,1.083749999999999,51.0
2,static/periodic,900,FFP,1.1262499999999993,53.0
2,static/periodic,900,FFP,1.1899999999999995,56.0
2,static/periodic,900,FFP,1.2324999999999997,58.0
2,static/periodic,900,FFP,1.275,60.0
2,static/periodic,900,FFP,1.3175000000000001,62.0
2,static/periodic,900,FFP,1.3600000000000003,64.0
2,static/periodic,900,FFP,1.4025000000000005,66.0
2,static/periodic,900,FFP,1.466250000000001,69.0
2,static/periodic,900,FFP,1.508750000000001,71.0
2,static/periodic,900,FFP,1.5300000000000011,72.0
2,static/periodic,900,FFP,1.5512500000000011,73.0
2,static/periodic,900,FFP,1.5725000000000013,74.0
2,static/periodic,900,FFP,1.5937500000000013,75.0
2,static/periodic,900,FFP,1.6150000000000015,76.0
2,static/periodic,900,FFP,1.6150000000000015,76.0
2,static/periodic,900,FFP,1.5937500000000013,75.0
2,static/periodic,900,FFP,1.6150000000000015,76.0
2,static/periodic,900,FFP,1.5937500000000013,75.0
2,static/periodic,900,FFP,1.5725000000000013,74.0
2,static/periodic,900,FFP,1.5512500000000011,73.0
2,static/periodic,900,FFP,1.5300000000000011,72.0
2,static/periodic,900,FFP,1.508750000000001,71.0
2,static/periodic,900,FFP,1.4450000000000007,68.0
2,static/periodic,900,FFP,1.4025000000000005,66.0
2,static/periodic,900,FFP,1.3600000000000003,64.0
